"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"14151" 2016 133 TRUE 2 1 62.1 2.06 FALSE "nivelle" "fr" "F"
"14165" 2002 97 FALSE 2 2 78 3.33 FALSE "nivelle" "fr" "M"
"14178" 2008 153 TRUE 2 1 60.9 1.9 FALSE "nivelle" "fr" "F"
"14197" 2002 140 FALSE 1 1 69.4 2.28 FALSE "nivelle" "fr" "F"
"14203" 2000 150 FALSE 1 1 78.6 3.13 FALSE "nivelle" "fr" "M"
"14212" 2005 123 FALSE 1 2 79.5 3.03 FALSE "nivelle" "fr" "F"
"14219" 2011 106 TRUE 1 3 88.9 6.08 FALSE "nivelle" "fr" "F"
"14223" 2004 108 FALSE 1 3 88.1 5.4 FALSE "nivelle" "fr" "F"
"14227" 2002 161 FALSE 2 1 67.6 2.28 FALSE "nivelle" "fr" "F"
"14231" 2005 106 FALSE 1 2 77.9 3 FALSE "nivelle" "fr" "F"
"14238" 2000 116 FALSE 1 4 86.4 4.92 FALSE "nivelle" "fr" "F"
"14243" 2011 437 TRUE 2 1 61 1.82 FALSE "nivelle" "fr" "F"
"14254" 2002 92 TRUE 1 3 88.8 5.97 FALSE "nivelle" "fr" "F"
"14261" 2012 115 FALSE 1 2 74.5 3.31 FALSE "nivelle" "fr" "M"
"14272" 2011 116 TRUE 2 2 79.6 4.73 FALSE "nivelle" "fr" "F"
"14279" 2011 156 TRUE 1 1 66.8 2.14 FALSE "nivelle" "fr" "F"
"14281" 2006 109 FALSE 1 3 80.2 3.41 FALSE "nivelle" "fr" "F"
"14290" 2001 117 FALSE 1 2 77.1 2.59 TRUE "nivelle" "fr" "F"
"14304" 2004 114 FALSE 2 4 103.9 6.78 FALSE "nivelle" "fr" "F"
"14320" 2005 72 TRUE 1 2 83.4 4.88 FALSE "nivelle" "fr" "F"
"14332" 2003 120 FALSE 1 2 83.7 3.87 FALSE "nivelle" "fr" "M"
"14340" 2012 118 FALSE 1 2 75.1 2.61 FALSE "nivelle" "fr" "F"
"14343" 2011 128 FALSE 2 3 82.6 3.89 FALSE "nivelle" "fr" "F"
"14347" 2009 154 TRUE 1 1 62 2.17 FALSE "nivelle" "fr" "F"
"14350" 2014 116 FALSE 1 3 87.4 4.82 FALSE "nivelle" "fr" "F"
"14354" 2003 93 FALSE 1 2 69.3 2.26 FALSE "nivelle" "fr" "F"
"14356" 2011 151 TRUE 2 1 64.3 2.4 FALSE "nivelle" "fr" "M"
"14362" 2015 115 TRUE 2 2 70.2 2.77 FALSE "nivelle" "fr" "F"
"14370" 2001 101 FALSE 1 2 78.4 3.1 FALSE "nivelle" "fr" "F"
"14375" 2006 125 FALSE 1 2 79.3 2.88 TRUE "nivelle" "fr" "F"
"14383" 2003 105 FALSE 1 2 88.6 5.23 TRUE "nivelle" "fr" "F"
"14394" 2001 157 TRUE 2 1 67.6 2.92 FALSE "nivelle" "fr" "M"
"14400" 2002 97 FALSE 1 2 79 3.19 FALSE "nivelle" "fr" "F"
"14406" 2010 162 FALSE 2 1 64.9 2.16 FALSE "nivelle" "fr" "F"
"14407" 2006 86 TRUE 2 3 78.6 3.56 FALSE "nivelle" "fr" "F"
"NA.11" NA NA NA NA NA NA NA NA NA NA NA
"14417" 2004 104 FALSE 2 2 77.5 3.2 FALSE "nivelle" "fr" "M"
"14426" 2010 102 TRUE 2 2 79.9 4.16 FALSE "nivelle" "fr" "F"
"14447" 2013 89 TRUE 2 3 85.4 4.99 TRUE "nivelle" "fr" "M"
"14476" 2002 150 FALSE 1 1 74 2.89 FALSE "nivelle" "fr" "F"
"14477" 2012 159 FALSE 1 1 62.7 1.44 FALSE "nivelle" "fr" "M"
"14484" 2017 192 FALSE 2 1 64.3 1.84 FALSE "nivelle" "fr" "M"
"14499" 2000 103 FALSE 1 2 88.7 5.39 FALSE "nivelle" "fr" "F"
"14503" 2015 103 TRUE 1 4 96.5 7.51 FALSE "nivelle" "fr" "F"
"14509" 2001 103 FALSE 2 3 85.1 4.03 FALSE "nivelle" "fr" "F"
"14511" 2001 152 FALSE 1 1 67.5 2.05 FALSE "nivelle" "fr" "M"
"14513" 2014 122 FALSE 1 3 83.5 3.58 FALSE "nivelle" "fr" "F"
"14514" 2000 85 TRUE 2 2 77.1 3.77 FALSE "nivelle" "fr" "F"
"14524" 2010 183 FALSE 1 1 64.2 1.47 FALSE "nivelle" "fr" "F"
"14527" 2001 81 TRUE 1 3 88.6 5.53 FALSE "nivelle" "fr" "F"
"14529" 2000 96 FALSE 2 2 81.5 3.68 FALSE "nivelle" "fr" "F"
"14534" 2015 182 FALSE 1 1 64.4 1.82 FALSE "nivelle" "fr" "F"
"14539" 2007 131 TRUE 1 1 62.5 1.89 FALSE "nivelle" "fr" "M"
"14546" 2005 99 FALSE 1 2 80 3.56 TRUE "nivelle" "fr" "F"
"14563" 2014 159 TRUE 1 1 60.5 1.83 FALSE "nivelle" "fr" "F"
"14564" 2004 146 FALSE 2 1 54.5 0.96 FALSE "nivelle" "fr" "F"
"14577" 2017 162 FALSE 1 1 73.8 2.63 FALSE "nivelle" "fr" "F"
"14590" 2014 111 FALSE 1 2 77.9 3.05 FALSE "nivelle" "fr" "M"
"14600" 2011 95 FALSE 1 2 80.3 3.59 FALSE "nivelle" "fr" "F"
"14604" 2004 132 TRUE 2 1 63 2.21 FALSE "nivelle" "fr" "M"
"14614" 2015 146 TRUE 3 1 59.4 1.68 FALSE "nivelle" "fr" "M"
"14616" 2004 94 TRUE 1 2 85 4.59 FALSE "nivelle" "fr" "F"
"14643" 2006 116 FALSE 1 2 84.4 4.06 FALSE "nivelle" "fr" "F"
"14653" 2006 165 FALSE 1 1 62.8 1.6 FALSE "nivelle" "fr" "M"
"14661" 2002 152 TRUE 1 1 62 1.94 FALSE "nivelle" "fr" "F"
"14667" 2004 94 TRUE 3 2 78.1 3.5 FALSE "nivelle" "fr" "F"
"14671" 2008 153 FALSE 1 1 63.1 1.55 FALSE "nivelle" "fr" "M"
"14672" 2004 155 FALSE 1 1 67.2 2.19 FALSE "nivelle" "fr" "M"
"14685" 2011 167 FALSE 1 1 64.3 2.07 FALSE "nivelle" "fr" "M"
"14695" 2012 167 FALSE 1 1 59.8 1.66 FALSE "nivelle" "fr" "M"
"14697" 2017 166 FALSE 1 1 57.6 1.31 FALSE "nivelle" "fr" "F"
"14704" 2002 122 FALSE 2 2 83.9 3.77 FALSE "nivelle" "fr" "F"
"14707" 2011 119 TRUE 1 3 84.1 5.16 TRUE "nivelle" "fr" "F"
"14709" 2008 165 FALSE 1 1 52.4 1.28 FALSE "nivelle" "fr" "F"
"14711" 2000 91 FALSE 1 2 88.7 5.09 FALSE "nivelle" "fr" "F"
"14716" 2014 90 TRUE 2 2 65.1 2.22 FALSE "nivelle" "fr" "F"
"14730" 2002 78 TRUE 2 4 88.2 5.03 FALSE "nivelle" "fr" "F"
"14739" 2012 157 TRUE 1 1 63.4 2.42 FALSE "nivelle" "fr" "F"
"14756" 2001 74 TRUE 2 4 88.6 5.71 FALSE "nivelle" "fr" "F"
"14757" 2010 94 TRUE 2 2 83 5.09 FALSE "nivelle" "fr" "M"
"14764" 2003 121 FALSE 2 2 73.9 3 FALSE "nivelle" "fr" "F"
"14767" 2016 118 FALSE 1 2 75.4 2.67 FALSE "nivelle" "fr" "F"
"14775" 2000 87 TRUE 1 3 84 4.9 FALSE "nivelle" "fr" "F"
"14778" 2011 157 TRUE 1 1 54.2 1.26 FALSE "nivelle" "fr" "F"
"14791" 2003 101 TRUE 2 2 88.4 6.48 TRUE "nivelle" "fr" "F"
"14792" 2004 119 FALSE 1 2 72.2 2.06 FALSE "nivelle" "fr" "F"
"14803" 2009 174 FALSE 2 1 54.4 1.15 FALSE "nivelle" "fr" "F"
"14807" 2005 133 TRUE 1 1 61.7 2.13 FALSE "nivelle" "fr" "M"
"14813" 2004 86 TRUE 2 3 84.6 5 FALSE "nivelle" "fr" "M"
"14815" 2016 92 TRUE 2 4 89.5 6.78 FALSE "nivelle" "fr" "F"
"14835" 2004 97 TRUE 2 2 75.2 2.84 FALSE "nivelle" "fr" "F"
"14837" 2001 148 FALSE 1 1 68.9 2.39 FALSE "nivelle" "fr" "M"
"14842" 2008 163 FALSE 1 1 70.9 2.25 FALSE "nivelle" "fr" "M"
"14845" 2005 118 FALSE 2 2 78.3 3.17 TRUE "nivelle" "fr" "F"
"14856" 2007 166 FALSE 1 1 67 1.89 FALSE "nivelle" "fr" "M"
"14859" 2002 112 TRUE 2 2 82.3 4.38 FALSE "nivelle" "fr" "F"
"14864" 2011 97 FALSE 1 2 78.5 3.48 FALSE "nivelle" "fr" "F"
"14865" 2010 122 FALSE 1 3 89 4.63 FALSE "nivelle" "fr" "F"
"14868" 2006 110 FALSE 1 4 87.4 5.76 FALSE "nivelle" "fr" "F"
"14870" 2000 98 FALSE 1 2 68.7 2.2 FALSE "nivelle" "fr" "F"
"14878" 2002 140 TRUE 2 1 68.7 3.08 FALSE "nivelle" "fr" "M"
"14889" 2015 162 FALSE 1 1 63.8 2.07 FALSE "nivelle" "fr" "F"
"14892" 2000 146 TRUE 3 1 67.3 2.21 TRUE "nivelle" "fr" "M"
"14897" 2003 168 FALSE 1 1 58.8 1.35 FALSE "nivelle" "fr" "M"
"14899" 2007 157 FALSE 2 1 65 2.01 FALSE "nivelle" "fr" "F"
"14900" 2015 113 FALSE 2 2 72.4 2.36 FALSE "nivelle" "fr" "F"
"14902" 2008 125 FALSE 1 2 69 2.31 FALSE "nivelle" "fr" "F"
"14915" 2001 151 TRUE 1 1 71.5 2.88 FALSE "nivelle" "fr" "M"
"14919" 2006 153 FALSE 2 1 62.6 1.78 FALSE "nivelle" "fr" "M"
"14920" 2004 90 TRUE 2 2 77.4 3.8 TRUE "nivelle" "fr" "M"
"14934" 2012 180 FALSE 1 1 66.8 2.24 FALSE "nivelle" "fr" "F"
"14941" 2013 172 TRUE 2 1 56.2 1.48 FALSE "nivelle" "fr" "F"
"14955" 2012 142 TRUE 2 1 58.9 1.58 FALSE "nivelle" "fr" "M"
"14962" 2009 169 FALSE 1 1 66.2 1.81 FALSE "nivelle" "fr" "M"
"14977" 2006 160 FALSE 1 1 65.6 1.86 FALSE "nivelle" "fr" "M"
"14978" 2000 92 TRUE 1 2 75.1 3.65 FALSE "nivelle" "fr" "F"
"14991" 2003 100 FALSE 1 2 76.4 3.11 FALSE "nivelle" "fr" "F"
"15000" 2001 104 FALSE 1 2 73.5 2.8 FALSE "nivelle" "fr" "F"
"15009" 2000 100 FALSE 2 2 82.2 3.81 FALSE "nivelle" "fr" "F"
"15017" 2002 97 TRUE 1 2 77.1 3.84 FALSE "nivelle" "fr" "F"
"15019" 2008 137 FALSE 2 2 69.7 2.39 FALSE "nivelle" "fr" "F"
"15021" 2016 127 FALSE 1 2 78.1 3.53 FALSE "nivelle" "fr" "F"
"15027" 2004 101 TRUE 1 2 82.5 4.41 FALSE "nivelle" "fr" "F"
"15036" 2008 96 TRUE 1 4 95 7.15 FALSE "nivelle" "fr" "F"
"15045" 2008 104 FALSE 1 2 81.3 3.29 FALSE "nivelle" "fr" "F"
"15047" 2009 90 TRUE 1 2 65.8 2.18 FALSE "nivelle" "fr" "F"
"15062" 2005 172 FALSE 1 1 70.8 2.64 FALSE "nivelle" "fr" "M"
"15064" 2008 134 TRUE 1 1 61.5 1.81 FALSE "nivelle" "fr" "M"
"15075" 2017 149 TRUE 1 1 62.4 1.89 FALSE "nivelle" "fr" "F"
"15083" 2001 167 FALSE 1 1 68.6 2.13 TRUE "nivelle" "fr" "M"
"15099" 2004 101 TRUE 3 2 72.7 3.34 FALSE "nivelle" "fr" "F"
"15108" 2007 156 TRUE 1 1 61.8 1.75 FALSE "nivelle" "fr" "M"
"15127" 2012 145 TRUE 1 1 67.5 2.09 FALSE "nivelle" "fr" "F"
"15138" 2010 126 TRUE 1 1 56.1 1.55 FALSE "nivelle" "fr" "M"
"15140" 2007 146 TRUE 2 1 73.6 3.15 FALSE "nivelle" "fr" "F"
"15148" 2005 166 FALSE 1 1 65.8 1.92 FALSE "nivelle" "fr" "F"
"15150" 2010 142 TRUE 2 1 57.6 1.57 FALSE "nivelle" "fr" "M"
"15154" 2009 96 TRUE 1 2 74.4 3.21 FALSE "nivelle" "fr" "M"
"15157" 2001 101 TRUE 2 2 83.6 4.51 FALSE "nivelle" "fr" "F"
"15166" 2000 114 FALSE 1 4 94.2 5.23 TRUE "nivelle" "fr" "F"
"15169" 2006 101 FALSE 1 2 83.2 3.58 FALSE "nivelle" "fr" "F"
"15170" 2006 95 TRUE 1 2 79.9 4.42 FALSE "nivelle" "fr" "F"
"15172" 2017 176 FALSE 2 1 61.1 1.83 FALSE "nivelle" "fr" "F"
"15184" 2000 99 FALSE 2 2 80.1 3.84 FALSE "nivelle" "fr" "F"
"15190" 2013 163 TRUE 2 1 54.1 1.3 FALSE "nivelle" "fr" "M"
"15196" 2005 98 FALSE 1 2 82.3 3.8 FALSE "nivelle" "fr" "F"
"15202" 2003 98 FALSE 1 2 81.1 3.68 FALSE "nivelle" "fr" "F"
"15214" 2013 94 FALSE 1 2 75.7 2.13 FALSE "nivelle" "fr" "F"
"15217" 2000 161 FALSE 1 1 72.3 2.4 TRUE "nivelle" "fr" "M"
"15222" 2011 191 FALSE 1 1 67.1 1.83 FALSE "nivelle" "fr" "M"
"15232" 2009 152 TRUE 2 1 70.7 2.37 FALSE "nivelle" "fr" "F"
"15234" 2002 97 TRUE 1 2 79 3.59 FALSE "nivelle" "fr" "F"
"15240" 2001 73 TRUE 2 2 79.1 4.33 FALSE "nivelle" "fr" "M"
"15247" 2002 110 FALSE 1 4 97 7.68 TRUE "nivelle" "fr" "F"
"15262" 2000 71 TRUE 1 2 79.9 4.14 TRUE "nivelle" "fr" "M"
"15272" 2009 98 TRUE 2 2 74.2 2.97 FALSE "nivelle" "fr" "M"
"15279" 2002 NA FALSE 1 1 63.2 1.68 FALSE "nivelle" "fr" "M"
"15295" 2016 165 FALSE 1 1 61.4 1.66 FALSE "nivelle" "fr" "M"
"15301" 2000 96 FALSE 1 2 81.8 3.36 TRUE "nivelle" "fr" "F"
"15302" 2004 148 TRUE 1 1 73.5 3.3 FALSE "nivelle" "fr" "M"
"15321" 2015 155 TRUE 2 1 64.6 2.09 FALSE "nivelle" "fr" "M"
"15323" 2001 97 TRUE 1 2 70.9 2.65 FALSE "nivelle" "fr" "F"
"15328" 2000 99 TRUE 2 2 87.8 6.09 FALSE "nivelle" "fr" "M"
"15333" 2002 110 FALSE 1 2 83.5 3.98 FALSE "nivelle" "fr" "M"
"15336" 2012 163 FALSE 1 1 63.4 1.72 FALSE "nivelle" "fr" "F"
"15339" 2010 123 TRUE 1 1 63.1 1.71 TRUE "nivelle" "fr" "M"
"15354" 2001 152 FALSE 1 1 67.6 1.9 FALSE "nivelle" "fr" "M"
"15357" 2002 86 TRUE 1 2 76.1 3.51 FALSE "nivelle" "fr" "M"
"15366" 2001 107 FALSE 2 2 77.6 3.25 FALSE "nivelle" "fr" "F"
"15374" 2006 104 TRUE 1 2 78.8 3.52 FALSE "nivelle" "fr" "F"
"15379" 2002 96 FALSE 1 2 83.8 4.13 FALSE "nivelle" "fr" "F"
"15384" 2001 99 FALSE 1 4 92.8 6.12 FALSE "nivelle" "fr" "F"
"15388" 2002 154 FALSE 1 1 73.3 3.16 FALSE "nivelle" "fr" "M"
"15391" 2017 113 TRUE 1 2 69.3 2.94 FALSE "nivelle" "fr" "F"
"15404" 2003 157 FALSE 1 1 62.2 1.64 FALSE "nivelle" "fr" "M"
"15421" 2003 161 FALSE 1 1 60.6 1.55 FALSE "nivelle" "fr" "M"
"15429" 2012 106 FALSE 1 2 80.6 3.72 FALSE "nivelle" "fr" "M"
"15431" 2001 157 FALSE 1 1 69.7 1.89 FALSE "nivelle" "fr" "M"
"15432" 2013 114 TRUE 1 2 78.8 4.18 FALSE "nivelle" "fr" "F"
"15446" 2004 80 TRUE 2 2 74.4 3.06 FALSE "nivelle" "fr" "F"
"15458" 2002 137 FALSE 1 1 67.6 1.86 FALSE "nivelle" "fr" "M"
"15472" 2012 110 FALSE 2 3 82.5 3.77 FALSE "nivelle" "fr" "F"
"15479" 2014 98 TRUE 2 4 88.7 5.45 FALSE "nivelle" "fr" "F"
"15488" 2000 84 TRUE 1 2 80.2 4.23 FALSE "nivelle" "fr" "F"
"15506" 2004 104 TRUE 2 4 85.1 5.26 FALSE "nivelle" "fr" "M"
"15508" 2009 131 TRUE 2 1 55.6 1.45 TRUE "nivelle" "fr" "M"
"15516" 2002 147 TRUE 2 1 70.1 2.61 FALSE "nivelle" "fr" "F"
"15517" 2010 85 TRUE 1 2 86.7 5.94 TRUE "nivelle" "fr" "F"
"15519" 2004 115 FALSE 1 3 90.4 5.43 FALSE "nivelle" "fr" "F"
"15528" 2002 107 FALSE 1 2 75.5 2.63 FALSE "nivelle" "fr" "F"
"15541" 2003 107 TRUE 1 3 84.1 5.3 TRUE "nivelle" "fr" "F"
"15568" 2014 116 FALSE 2 2 73.1 2.71 FALSE "nivelle" "fr" "F"
"15569" 2008 105 FALSE 1 3 85 4.16 FALSE "nivelle" "fr" "F"
"15579" 2005 167 FALSE 2 1 65.9 1.97 FALSE "nivelle" "fr" "M"
"15590" 2008 107 FALSE 1 2 69.2 2.31 FALSE "nivelle" "fr" "F"
"15593" 2010 119 FALSE 1 2 79.5 3.66 FALSE "nivelle" "fr" "F"
"15597" 2002 85 TRUE 2 2 72.2 3.22 FALSE "nivelle" "fr" "M"
"15610" 2002 156 FALSE 1 1 60.4 1.69 FALSE "nivelle" "fr" "M"
"15618" 2008 146 TRUE 1 1 58.6 2.04 FALSE "nivelle" "fr" "M"
"15636" 2000 88 TRUE 2 2 73.4 3.48 FALSE "nivelle" "fr" "F"
"15640" 2007 154 FALSE 1 1 63.9 1.56 FALSE "nivelle" "fr" "M"
"15648" 2000 101 FALSE 1 2 81.2 4.12 FALSE "nivelle" "fr" "F"
"15653" 2003 101 FALSE 1 2 79.7 3.91 FALSE "nivelle" "fr" "F"
"15670" 2009 165 FALSE 1 1 66.8 1.74 FALSE "nivelle" "fr" "M"
"15681" 2013 158 TRUE 3 1 63.7 1.89 FALSE "nivelle" "fr" "M"
"15685" 2000 93 TRUE 2 3 81.9 4.04 FALSE "nivelle" "fr" "F"
"15687" 2009 87 FALSE 2 4 86.7 4.21 FALSE "nivelle" "fr" "F"
"15695" 2013 130 FALSE 1 2 75.8 2.6 FALSE "nivelle" "fr" "F"
"15705" 2002 101 TRUE 1 4 91.2 5.35 FALSE "nivelle" "fr" "F"
"15707" 2004 102 FALSE 1 2 80.5 3.87 TRUE "nivelle" "fr" "M"
"15712" 2013 117 FALSE 1 2 76.2 2.64 FALSE "nivelle" "fr" "F"
"15713" 2005 106 TRUE 1 2 84.5 5.15 FALSE "nivelle" "fr" "F"
"15714" 2012 134 FALSE 1 3 77.8 2.85 FALSE "nivelle" "fr" "F"
"15718" 2012 120 FALSE 1 3 84.3 4.71 FALSE "nivelle" "fr" "M"
"15725" 2014 182 FALSE 1 1 57.5 1.14 FALSE "nivelle" "fr" "M"
"15730" 2005 161 FALSE 1 1 75.2 2.84 FALSE "nivelle" "fr" "F"
"15741" 2001 162 FALSE 2 1 66.7 1.83 FALSE "nivelle" "fr" "M"
"15742" 2001 112 FALSE 1 2 82.1 3.98 FALSE "nivelle" "fr" "F"
"15745" 2011 168 FALSE 1 1 62.4 1.49 FALSE "nivelle" "fr" "M"
"15749" 2003 103 FALSE 1 2 79.6 3.43 FALSE "nivelle" "fr" "F"
"15752" 2005 127 FALSE 1 3 94 5.52 FALSE "nivelle" "fr" "M"
"15754" 2003 83 TRUE 2 2 71.5 2.73 FALSE "nivelle" "fr" "F"
"15758" 2000 110 FALSE 1 2 77.3 3.12 FALSE "nivelle" "fr" "F"
"15760" 2016 164 TRUE 1 1 60.6 1.58 FALSE "nivelle" "fr" "M"
"15762" 2011 110 TRUE 1 2 68.5 2.42 FALSE "nivelle" "fr" "F"
"15768" 2005 164 FALSE 2 1 68 2.29 FALSE "nivelle" "fr" "M"
"NA.12" NA NA NA NA NA NA NA NA NA NA NA
"15776" 2003 157 TRUE 1 1 63.1 2.11 FALSE "nivelle" "fr" "M"
"15777" 2012 161 FALSE 1 1 66.5 1.99 TRUE "nivelle" "fr" "M"
"15778" 2014 119 FALSE 1 3 89.3 4.71 TRUE "nivelle" "fr" "F"
"15785" 2001 143 FALSE 1 1 72.6 2.72 FALSE "nivelle" "fr" "M"
"15786" 2004 147 TRUE 2 1 67.9 3.14 FALSE "nivelle" "fr" "F"
"15787" 2002 91 TRUE 2 2 73.9 3.5 FALSE "nivelle" "fr" "F"
"15791" 2003 172 FALSE 1 1 69.9 2.41 FALSE "nivelle" "fr" "M"
"15800" 2006 146 TRUE 2 1 66.9 2.32 FALSE "nivelle" "fr" "F"
"15812" 2000 86 FALSE 2 2 81.5 3.98 FALSE "nivelle" "fr" "F"
"15814" 2016 162 FALSE 1 1 55.6 1.2 FALSE "nivelle" "fr" "M"
"15816" 2009 108 TRUE 2 2 71.3 3.01 FALSE "nivelle" "fr" "F"
"15835" 2005 124 FALSE 1 3 88.5 5.33 FALSE "nivelle" "fr" "F"
"15841" 2007 119 FALSE 1 2 76.7 3.13 FALSE "nivelle" "fr" "F"
"15842" 2004 145 TRUE 2 1 72.4 2.78 FALSE "nivelle" "fr" "M"
"15844" 2005 125 FALSE 1 3 89.4 4.34 FALSE "nivelle" "fr" "F"
"15846" 2006 136 TRUE 2 1 56.1 1.44 FALSE "nivelle" "fr" "M"
"15866" 2002 100 TRUE 1 2 78.4 3.81 FALSE "nivelle" "fr" "F"
"15873" 2011 130 FALSE 1 3 80.1 3.02 FALSE "nivelle" "fr" "F"
"15874" 2009 167 FALSE 1 1 62.5 1.67 TRUE "nivelle" "fr" "F"
"15875" 2014 185 FALSE 1 1 56.9 1.15 FALSE "nivelle" "fr" "F"
"15879" 2017 112 FALSE 1 2 85.9 4.08 FALSE "nivelle" "fr" "F"
"15880" 2007 107 FALSE 1 4 92.2 5.09 TRUE "nivelle" "fr" "F"
"15893" 2004 165 FALSE 1 1 66.1 2.15 FALSE "nivelle" "fr" "F"
"15895" 2003 109 FALSE 1 2 81.5 3.27 TRUE "nivelle" "fr" "F"
"15897" 2004 132 FALSE 1 2 77.6 2.91 FALSE "nivelle" "fr" "F"
"15905" 2011 144 TRUE 3 1 65.5 1.93 FALSE "nivelle" "fr" "F"
"15907" 2002 143 FALSE 1 1 63.8 1.85 FALSE "nivelle" "fr" "F"
"15913" 2003 103 TRUE 1 3 90.4 6.16 FALSE "nivelle" "fr" "F"
"15917" 2008 152 FALSE 1 1 61.3 1.78 FALSE "nivelle" "fr" "F"
"15937" 2001 91 TRUE 2 2 79.7 4.77 FALSE "nivelle" "fr" "M"
"15944" 2009 158 FALSE 1 1 66.6 2.35 FALSE "nivelle" "fr" "M"
"15947" 2009 168 FALSE 1 1 61.2 1.37 TRUE "nivelle" "fr" "M"
"15948" 2002 103 TRUE 2 2 83.4 4.34 FALSE "nivelle" "fr" "F"
"15965" 2004 116 FALSE 1 3 84.7 4.29 TRUE "nivelle" "fr" "F"
"15968" 2007 108 FALSE 1 4 94.4 5.39 FALSE "nivelle" "fr" "F"
"15969" 2004 81 TRUE 2 2 89.7 7.03 FALSE "nivelle" "fr" "F"
"15975" 2001 117 FALSE 1 2 78.6 3.8 FALSE "nivelle" "fr" "M"
"15977" 2000 107 FALSE 2 2 90.6 5.19 FALSE "nivelle" "fr" "F"
"15983" 2002 129 TRUE 2 1 62.7 1.85 FALSE "nivelle" "fr" "F"
"15986" 2004 160 FALSE 1 1 63.4 1.79 FALSE "nivelle" "fr" "M"
"15989" 2003 109 FALSE 1 2 83.6 3.84 FALSE "nivelle" "fr" "F"
"15993" 2009 164 FALSE 1 1 62.1 1.88 FALSE "nivelle" "fr" "M"
"15997" 2008 148 TRUE 2 1 59 1.7 FALSE "nivelle" "fr" "F"
"15999" 2010 93 TRUE 2 2 80.6 4.75 FALSE "nivelle" "fr" "F"
"16004" 2007 111 FALSE 1 2 78.8 3.64 FALSE "nivelle" "fr" "F"
"16007" 2017 110 TRUE 2 2 75.2 3.52 FALSE "nivelle" "fr" "F"
"16016" 2010 123 FALSE 2 2 76.8 3.12 FALSE "nivelle" "fr" "F"
"16020" 2006 108 FALSE 1 2 77.1 2.91 FALSE "nivelle" "fr" "F"
"16023" 2000 74 TRUE 2 2 81.7 4.75 FALSE "nivelle" "fr" "F"
"16029" 2011 158 TRUE 2 1 54.5 1.33 FALSE "nivelle" "fr" "M"
"16047" 2012 100 FALSE 1 3 83.4 3.55 FALSE "nivelle" "fr" "F"
"16048" 2002 101 FALSE 2 2 79.8 3.63 FALSE "nivelle" "fr" "F"
"16051" 2007 152 TRUE 2 1 69.6 3.29 FALSE "nivelle" "fr" "M"
"16059" 2003 89 TRUE 1 4 94.5 7.44 FALSE "nivelle" "fr" "F"
"16061" 2010 127 FALSE 1 2 68.8 2.32 FALSE "nivelle" "fr" "F"
"16065" 2015 134 FALSE 1 2 71.7 2.53 FALSE "nivelle" "fr" "F"
"16085" 2000 101 FALSE 1 2 75.6 2.88 FALSE "nivelle" "fr" "M"
"16086" 2007 143 TRUE 2 1 62 2.22 FALSE "nivelle" "fr" "M"
"16088" 2001 112 FALSE 1 2 83.5 4.85 FALSE "nivelle" "fr" "F"
"16089" 2014 169 FALSE 1 1 51.9 1.07 FALSE "nivelle" "fr" "M"
"16091" 2013 102 TRUE 1 2 76 3.05 FALSE "nivelle" "fr" "F"
"16100" 2010 165 FALSE 1 1 65.9 1.94 TRUE "nivelle" "fr" "M"
"16108" 2005 93 FALSE 2 3 87.8 4.45 FALSE "nivelle" "fr" "F"
"16117" 2006 111 FALSE 1 3 88.4 4.41 FALSE "nivelle" "fr" "M"
"16121" 2008 168 FALSE 1 1 61.1 1.67 FALSE "nivelle" "fr" "F"
"16130" 2002 91 TRUE 1 2 84.2 5.11 FALSE "nivelle" "fr" "F"
"16133" 2005 127 FALSE 1 2 75.3 2.95 FALSE "nivelle" "fr" "F"
"16139" 2002 75 FALSE 1 2 77 2.76 FALSE "nivelle" "fr" "F"
"16144" 2014 117 FALSE 2 3 78 3.11 FALSE "nivelle" "fr" "M"
"16155" 2006 158 FALSE 2 1 65.4 1.88 FALSE "nivelle" "fr" "M"
"16160" 2016 179 FALSE 1 1 55.3 1.03 FALSE "nivelle" "fr" "M"
"16176" 2006 132 TRUE 1 1 61.5 2.03 FALSE "nivelle" "fr" "M"
"16182" 2003 85 TRUE 2 2 77.2 3.82 FALSE "nivelle" "fr" "F"
"16193" 2017 131 FALSE 1 2 75.4 2.74 FALSE "nivelle" "fr" "F"
"16194" 2008 100 TRUE 3 2 74.6 3.35 FALSE "nivelle" "fr" "F"
"16205" 2006 156 FALSE 1 1 69.5 2.6 FALSE "nivelle" "fr" "M"
"16212" 2003 112 FALSE 1 3 85.7 4.09 FALSE "nivelle" "fr" "F"
"16227" 2017 159 TRUE 3 1 57.7 1.46 FALSE "nivelle" "fr" "F"
"16244" 2003 91 TRUE 2 2 88.1 5.19 TRUE "nivelle" "fr" "F"
"16245" 2017 172 FALSE 1 1 62.4 1.41 TRUE "nivelle" "fr" "M"
"16247" 2007 115 TRUE 2 3 84.1 5.37 FALSE "nivelle" "fr" "F"
"16255" 2008 103 TRUE 2 2 85.4 5.13 FALSE "nivelle" "fr" "M"
"16259" 2001 124 TRUE 2 1 61 1.86 FALSE "nivelle" "fr" "M"
"16265" 2011 97 FALSE 1 3 84.4 3.86 FALSE "nivelle" "fr" "F"
"16273" 2016 168 FALSE 1 1 63.8 1.54 FALSE "nivelle" "fr" "M"
