"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"13364" 2008 163 TRUE 2 1 66.7 2.5 FALSE "scorff" "fr" "F"
"13369" 2011 133 FALSE 1 2 70.3 2.03 FALSE "scorff" "fr" "M"
"13376" 2001 112 TRUE 1 2 87 5.93 FALSE "scorff" "fr" "F"
"13382" 2013 121 FALSE 1 2 76.6 3.24 FALSE "scorff" "fr" "F"
"13385" 2013 175 FALSE 1 1 68.3 2.42 FALSE "scorff" "fr" "M"
"13392" 2012 124 FALSE 1 2 73.2 2.45 FALSE "scorff" "fr" "M"
"13408" 2015 150 TRUE 1 1 60.8 1.9 FALSE "scorff" "fr" "M"
"13418" 2000 107 FALSE 2 2 78.9 3.15 FALSE "scorff" "fr" "M"
"13427" 2004 86 TRUE 2 2 80.7 4.35 FALSE "scorff" "fr" "M"
"13429" 2002 117 FALSE 2 2 90.6 4.74 TRUE "scorff" "fr" "F"
"13431" 2000 92 TRUE 1 3 89.5 6.19 FALSE "scorff" "fr" "F"
"13432" 2017 163 FALSE 1 1 70.6 2.53 FALSE "scorff" "fr" "F"
"13435" 2008 108 FALSE 1 4 89.8 5.36 FALSE "scorff" "fr" "F"
"13444" 2005 111 FALSE 2 2 82.7 3.96 FALSE "scorff" "fr" "F"
"13447" 2000 110 FALSE 1 2 82.8 4.12 TRUE "scorff" "fr" "F"
"13450" 2015 145 TRUE 2 1 63 2.05 FALSE "scorff" "fr" "F"
"13451" 2011 109 FALSE 2 2 78.7 3.33 FALSE "scorff" "fr" "M"
"13456" 2009 79 TRUE 3 3 81.7 4.99 FALSE "scorff" "fr" "F"
"13462" 2002 103 FALSE 1 3 89.7 4.82 FALSE "scorff" "fr" "M"
"13468" 2002 121 FALSE 1 2 76 3.03 FALSE "scorff" "fr" "F"
"13470" 2005 105 FALSE 1 4 97.3 5.8 FALSE "scorff" "fr" "F"
"13474" 2008 108 FALSE 1 2 76.3 2.97 FALSE "scorff" "fr" "F"
"13476" 2017 189 FALSE 1 1 69.3 2.05 FALSE "scorff" "fr" "F"
"13481" 2001 105 TRUE 2 2 82.1 4.67 TRUE "scorff" "fr" "F"
"13483" 2009 175 FALSE 1 1 67.6 2.2 FALSE "scorff" "fr" "M"
"13486" 2014 139 FALSE 1 3 82 3.91 TRUE "scorff" "fr" "M"
"13487" 2000 150 TRUE 2 1 72.1 2.8 FALSE "scorff" "fr" "M"
"13495" 2008 111 FALSE 1 3 79.6 3.26 FALSE "scorff" "fr" "M"
"13512" 2006 95 TRUE 2 3 96.3 7.26 TRUE "scorff" "fr" "F"
"13515" 2001 157 FALSE 1 1 65.3 2.06 FALSE "scorff" "fr" "M"
"13528" 2008 146 TRUE 2 1 62.3 2.12 FALSE "scorff" "fr" "F"
"13531" 2003 155 FALSE 2 1 64.7 1.86 FALSE "scorff" "fr" "M"
"13543" 2012 105 TRUE 1 2 76 3.47 FALSE "scorff" "fr" "F"
"13546" 2004 167 FALSE 1 1 59.5 1.55 FALSE "scorff" "fr" "M"
"13548" 2003 103 FALSE 2 2 79 3.55 FALSE "scorff" "fr" "F"
"13550" 2003 109 FALSE 1 2 79.9 3.37 FALSE "scorff" "fr" "F"
"13555" 2009 155 FALSE 1 1 61.4 1.56 FALSE "scorff" "fr" "M"
"13565" 2017 94 TRUE 1 2 75.4 3.24 FALSE "scorff" "fr" "F"
"13566" 2011 101 FALSE 1 2 70.7 2.25 FALSE "scorff" "fr" "M"
"13568" 2010 109 FALSE 1 2 70.3 1.99 FALSE "scorff" "fr" "F"
"13569" 2015 127 FALSE NA 2 79.4 3.28 FALSE "scorff" "fr" "F"
"13574" 2005 94 FALSE 1 3 88.5 3.72 FALSE "scorff" "fr" "M"
"13575" 2002 75 TRUE 2 3 79.2 4.28 FALSE "scorff" "fr" "M"
"13582" 2005 84 TRUE 3 3 91.1 6.58 FALSE "scorff" "fr" "M"
"13585" 2009 167 FALSE 2 1 69.3 1.93 FALSE "scorff" "fr" "M"
"13587" 2003 113 FALSE 2 2 86.4 4.98 TRUE "scorff" "fr" "F"
"13600" 2010 133 TRUE 2 1 51.2 0.96 FALSE "scorff" "fr" "F"
"13618" 2000 119 FALSE 1 2 95.5 5.67 FALSE "scorff" "fr" "F"
"13619" 2004 87 FALSE 2 2 75.4 2.82 FALSE "scorff" "fr" "F"
"13628" 2003 102 FALSE 1 2 76.9 2.46 FALSE "scorff" "fr" "F"
"13636" 2004 82 TRUE 2 3 90 6.11 FALSE "scorff" "fr" "F"
"13640" 2010 179 FALSE 1 1 67.2 1.72 FALSE "scorff" "fr" "M"
"13644" 2005 155 FALSE 2 1 72.3 2.35 FALSE "scorff" "fr" "M"
"13648" 2004 173 TRUE 1 1 69.2 2.54 FALSE "scorff" "fr" "F"
"13649" 2000 81 TRUE 2 4 88.9 5.35 FALSE "scorff" "fr" "F"
"13660" 2011 158 FALSE 1 1 67.6 1.98 FALSE "scorff" "fr" "F"
"13676" 2003 102 FALSE 1 2 86.3 4.74 FALSE "scorff" "fr" "M"
"13680" 2001 92 TRUE 2 2 92.2 5.99 FALSE "scorff" "fr" "M"
"13692" 2015 101 TRUE 1 2 67.9 2.9 FALSE "scorff" "fr" "F"
"13715" 2007 157 FALSE 1 1 69.8 2.22 FALSE "scorff" "fr" "F"
"13742" 2012 115 FALSE 1 2 74.2 2.54 FALSE "scorff" "fr" "F"
"13743" 2016 183 FALSE 1 1 65.4 1.7 FALSE "scorff" "fr" "M"
"13750" 2007 160 FALSE 2 1 58.9 1.29 FALSE "scorff" "fr" "M"
"13751" 2004 140 TRUE 1 1 72.4 3.01 FALSE "scorff" "fr" "M"
"13752" 2002 106 TRUE 1 2 82 3.83 FALSE "scorff" "fr" NA
"13754" 2014 173 TRUE 2 1 62.8 2.12 FALSE "scorff" "fr" "M"
"13763" 2003 102 TRUE 2 2 81.7 4.83 FALSE "scorff" "fr" "F"
"13764" 2013 122 FALSE 2 2 69.2 2.13 TRUE "scorff" "fr" "M"
"13768" 2013 147 TRUE 2 1 62.8 2.01 FALSE "scorff" "fr" "F"
"13774" 2002 80 TRUE 1 2 74.3 3.27 FALSE "scorff" "fr" "F"
"13777" 2000 106 FALSE 1 2 76.4 3.07 FALSE "scorff" "fr" "M"
"13782" 2008 112 FALSE 2 2 78.6 3.9 FALSE "scorff" "fr" "F"
"13793" 2010 97 TRUE 2 4 97 6.95 FALSE "scorff" "fr" "M"
"13795" 2003 116 FALSE 1 4 90.8 4.75 FALSE "scorff" "fr" "F"
"13802" 2010 109 TRUE 3 2 77.8 3.57 FALSE "scorff" "fr" "M"
"13809" 2002 145 TRUE 1 1 62.5 2.03 TRUE "scorff" "fr" "M"
"13826" 2007 156 FALSE 1 1 63.2 1.83 FALSE "scorff" "fr" "M"
"13832" 2004 88 FALSE 1 2 79.5 3.91 FALSE "scorff" "fr" "F"
"13835" 2000 96 TRUE 1 2 81.6 4.39 FALSE "scorff" "fr" "F"
"13836" 2002 174 FALSE 2 1 67.9 2.58 FALSE "scorff" "fr" "F"
"13838" 2008 171 FALSE 2 1 74.4 3.1 FALSE "scorff" "fr" "F"
"13841" 2000 151 TRUE 2 1 69.5 3.08 FALSE "scorff" "fr" "M"
"13846" 2011 171 FALSE 2 1 68.5 1.86 FALSE "scorff" "fr" "M"
"13847" 2000 103 FALSE 2 2 75.8 2.79 FALSE "scorff" "fr" "M"
"13850" 2013 101 TRUE 1 2 69.6 3.09 TRUE "scorff" "fr" "F"
"13851" 2009 104 TRUE 1 3 82.2 4.66 FALSE "scorff" "fr" "F"
"13861" 2016 113 FALSE 1 3 87.3 4.92 FALSE "scorff" "fr" "F"
"13863" 2004 152 TRUE 2 1 61.1 2.1 FALSE "scorff" "fr" "F"
"13864" 2008 152 TRUE 2 1 68.4 2.3 FALSE "scorff" "fr" "M"
"13866" 2016 168 TRUE 3 1 60.3 1.53 FALSE "scorff" "fr" "F"
"13871" 2005 134 FALSE 1 3 86.7 4.75 TRUE "scorff" "fr" "F"
"13872" 2017 169 TRUE 2 1 55.5 1.54 FALSE "scorff" "fr" "M"
"13890" 2008 159 FALSE 2 1 56.6 1.25 FALSE "scorff" "fr" "F"
"13895" 2003 148 TRUE 2 1 71 2.69 FALSE "scorff" "fr" "M"
"13900" 2005 131 FALSE 2 2 75.4 2.72 FALSE "scorff" "fr" "M"
"13919" 2004 95 FALSE 1 2 81 3.75 TRUE "scorff" "fr" "F"
"13920" 2001 154 FALSE 1 1 59.4 1.5 FALSE "scorff" "fr" "M"
"13924" 2005 118 FALSE 2 4 91.2 5.29 TRUE "scorff" "fr" "F"
"13927" 2007 109 FALSE 1 2 77.1 3.06 FALSE "scorff" "fr" "M"
"13937" 2008 97 TRUE 1 2 70.7 2.96 FALSE "scorff" "fr" "M"
"13942" 2001 93 FALSE 1 3 86.3 4.9 FALSE "scorff" "fr" "F"
"13957" 2016 160 TRUE 2 1 62.5 2.17 FALSE "scorff" "fr" "M"
"13973" 2003 73 TRUE 2 2 84.9 4.9 FALSE "scorff" "fr" "F"
"13975" 2003 93 FALSE 2 3 91.4 4.52 FALSE "scorff" "fr" "F"
"13985" 2014 167 FALSE 1 1 65.8 1.88 FALSE "scorff" "fr" "M"
"13988" 2010 116 FALSE 1 2 73.7 2.47 FALSE "scorff" "fr" "F"
"13990" 2004 147 TRUE 3 1 74.6 4.13 FALSE "scorff" "fr" "F"
"13991" 2008 91 TRUE 1 2 77.4 4.01 FALSE "scorff" "fr" "F"
"13993" 2000 106 FALSE 2 3 76.8 3.28 FALSE "scorff" "fr" "F"
"13994" 2001 171 FALSE 1 1 60.7 1.64 FALSE "scorff" "fr" "M"
"13999" 2003 92 TRUE 1 2 81.1 4.25 FALSE "scorff" "fr" "M"
"14000" 2003 130 TRUE 1 1 64.9 2.54 FALSE "scorff" "fr" "F"
"14002" 2005 102 TRUE 1 4 92.3 7.97 TRUE "scorff" "fr" "F"
"14003" 2013 109 FALSE 1 4 88.3 4.35 TRUE "scorff" "fr" "F"
"14010" 2005 167 FALSE 1 1 64.4 1.71 FALSE "scorff" "fr" "M"
"14011" 2000 108 FALSE 1 2 89.5 4.55 TRUE "scorff" "fr" "F"
"14018" 2008 104 TRUE 2 2 81 4.42 FALSE "scorff" "fr" "F"
"14022" 2017 171 FALSE 1 1 57.8 1.24 TRUE "scorff" "fr" "M"
"14025" 2008 94 TRUE 2 2 81.6 4 FALSE "scorff" "fr" "F"
"14048" 2006 137 FALSE 1 1 69.6 2.53 FALSE "scorff" "fr" "M"
"14058" 2015 111 TRUE 3 2 74.2 3.75 FALSE "scorff" "fr" "F"
"14059" 2013 156 TRUE 2 1 59 1.53 FALSE "scorff" "fr" "M"
"14062" 2002 95 TRUE 2 2 80 4.42 FALSE "scorff" "fr" "F"
"14065" 2006 80 TRUE 2 2 79.3 3.49 FALSE "scorff" "fr" "F"
"14067" 2002 154 TRUE 2 1 71.9 2.92 FALSE "scorff" "fr" "M"
"14069" 2006 92 TRUE 1 2 74.1 3.62 FALSE "scorff" "fr" "F"
"14070" 2016 164 TRUE 3 1 62.6 2.21 FALSE "scorff" "fr" "M"
"14072" 2012 116 TRUE 1 3 83.5 4.6 FALSE "scorff" "fr" "F"
"14075" 2016 116 FALSE 1 3 88.7 5.31 FALSE "scorff" "fr" "F"
"14082" 2007 173 FALSE 1 1 64.1 1.85 FALSE "scorff" "fr" "M"
"14083" 2010 165 TRUE 1 1 65.7 2.86 FALSE "scorff" "fr" "M"
"14106" 2004 86 FALSE 1 4 99.8 8.58 TRUE "scorff" "fr" "F"
"14114" 2015 113 TRUE 2 3 81.7 4.59 FALSE "scorff" "fr" "F"
"14129" 2006 175 FALSE 1 1 68.5 2.57 FALSE "scorff" "fr" "M"
"14146" 2012 146 TRUE 2 1 63.4 2.05 FALSE "scorff" "fr" "M"
"14153" 2006 170 FALSE 1 1 75.3 2.84 FALSE "scorff" "fr" "M"
"14160" 2005 86 FALSE 1 3 88.1 4.5 FALSE "scorff" "fr" "F"
"14161" 2003 100 TRUE 1 2 71.1 3.04 FALSE "scorff" "fr" "F"
"14170" 2012 102 TRUE 2 3 89.8 5.77 FALSE "scorff" "fr" "M"
"14175" 2004 111 FALSE 1 2 82.7 4.2 FALSE "scorff" "fr" "F"
"14180" 2017 109 TRUE 1 2 69 2.99 FALSE "scorff" "fr" "F"
"14184" 2004 100 TRUE 1 3 77.5 3.75 FALSE "scorff" "fr" "M"
"14187" 2006 104 TRUE 1 3 94.8 6.7 TRUE "scorff" "fr" "M"
"14189" 2001 88 TRUE 2 2 74.7 3.2 FALSE "scorff" "fr" "F"
"14193" 2001 69 TRUE 2 2 73.3 3.48 FALSE "scorff" "fr" "M"
"14194" 2011 150 FALSE 2 1 58.6 1.11 FALSE "scorff" "fr" "F"
"14201" 2000 98 TRUE 2 2 85.1 5.36 TRUE "scorff" "fr" "M"
"14206" 2009 90 TRUE 2 2 76.9 3.51 FALSE "scorff" "fr" "F"
"14207" 2004 82 TRUE 1 2 77.6 4.12 FALSE "scorff" "fr" "F"
"14208" 2011 129 FALSE 1 3 99.6 7.04 TRUE "scorff" "fr" "F"
"14214" 2004 110 FALSE 2 2 80.4 3.5 FALSE "scorff" "fr" "F"
"14217" 2011 131 FALSE 2 2 72.7 2.37 TRUE "scorff" "fr" "M"
"14226" 2001 112 FALSE 1 4 98.1 7.32 FALSE "scorff" "fr" "F"
"14229" 2001 180 FALSE 1 1 71.7 2.16 TRUE "scorff" "fr" "F"
"14230" 2002 111 FALSE 1 3 89.4 4.96 TRUE "scorff" "fr" "F"
"14235" 2008 152 FALSE 1 1 65.1 2.1 FALSE "scorff" "fr" "M"
"14240" 2004 145 TRUE 1 1 65.7 2.18 FALSE "scorff" "fr" "M"
"14249" 2015 96 TRUE 1 2 82.8 4.85 FALSE "scorff" "fr" "F"
"14255" 2006 109 FALSE 2 3 81.7 3.45 FALSE "scorff" "fr" "F"
"14262" 2001 145 TRUE 1 1 62.5 2.84 FALSE "scorff" "fr" "M"
"14265" 2000 102 FALSE 1 2 77.9 3.11 FALSE "scorff" "fr" "F"
"14267" 2005 108 FALSE 1 2 73.2 2.69 FALSE "scorff" "fr" "M"
"14268" 2001 107 FALSE 1 2 76.6 2.62 FALSE "scorff" "fr" "F"
"14276" 2004 91 TRUE 1 2 76.9 4.3 FALSE "scorff" "fr" "F"
"14278" 2000 92 TRUE 2 2 84.1 5.47 FALSE "scorff" "fr" "F"
"14284" 2012 108 FALSE 1 2 74.2 2.42 FALSE "scorff" "fr" "F"
"14286" 2008 170 FALSE 1 1 63.4 2.12 FALSE "scorff" "fr" "M"
"14287" 2016 131 FALSE 1 2 70.3 2.29 FALSE "scorff" "fr" "F"
"14293" 2015 122 FALSE 1 2 78.9 2.99 FALSE "scorff" "fr" "F"
"14295" 2005 164 FALSE 1 1 65.1 1.8 FALSE "scorff" "fr" "M"
"14305" 2000 86 FALSE 1 2 86.6 4.05 TRUE "scorff" "fr" "M"
"14309" 2000 91 TRUE 3 3 85.9 6.21 FALSE "scorff" "fr" "F"
"14311" 2004 77 TRUE 2 2 90.2 5.63 FALSE "scorff" "fr" "F"
"14313" 2003 155 FALSE 2 1 64.2 1.95 FALSE "scorff" "fr" "M"
"14314" 2014 181 FALSE 2 1 58.7 1.28 FALSE "scorff" "fr" "M"
"14323" 2014 147 TRUE 1 1 65.7 2.54 FALSE "scorff" "fr" "M"
"14335" 2008 150 TRUE 2 1 68.6 2.55 FALSE "scorff" "fr" "M"
"14348" 2010 178 FALSE 1 1 67.6 1.82 FALSE "scorff" "fr" "M"
"14351" 2011 147 TRUE 3 1 65.4 2.39 FALSE "scorff" "fr" "F"
"14355" 2012 171 TRUE 2 1 64.3 2.11 FALSE "scorff" "fr" "M"
"14357" 2000 145 TRUE 1 1 61.9 2.21 FALSE "scorff" "fr" "M"
"14372" 2002 120 FALSE 1 2 73.7 2.58 FALSE "scorff" "fr" "M"
"14373" 2000 105 TRUE 3 3 85.6 4.68 FALSE "scorff" "fr" "F"
"14376" 2000 90 FALSE 1 2 85.9 4.86 FALSE "scorff" "fr" "F"
"14379" 2005 164 FALSE 1 1 76.1 2.89 FALSE "scorff" "fr" "M"
"14380" 2007 112 FALSE 1 2 82.2 3.67 TRUE "scorff" "fr" "M"
"14388" 2008 182 FALSE 1 1 63.1 1.95 FALSE "scorff" "fr" "F"
"14390" 2014 122 FALSE 2 2 82.2 4.08 FALSE "scorff" "fr" "F"
"14392" 2002 112 FALSE 1 2 83.5 4.13 FALSE "scorff" "fr" "F"
"14396" 2005 158 FALSE 1 1 69.2 2.26 FALSE "scorff" "fr" "F"
"14397" 2003 100 TRUE 2 2 75.8 4.16 FALSE "scorff" "fr" "F"
"14398" 2003 158 FALSE 1 1 64 1.6 FALSE "scorff" "fr" "F"
"14405" 2015 110 TRUE 2 2 73.6 3.13 FALSE "scorff" "fr" "F"
"14410" 2002 169 FALSE 1 1 55.6 1.25 FALSE "scorff" "fr" "M"
"14412" 2005 136 TRUE 3 1 66.3 2.15 FALSE "scorff" "fr" "M"
"NA.11" NA NA NA NA NA NA NA NA NA NA NA
"14415" 2000 94 FALSE 2 2 73.2 3.37 TRUE "scorff" "fr" "F"
"14420" 2003 89 TRUE 2 2 89.4 6.8 FALSE "scorff" "fr" "M"
"14429" 2012 121 FALSE 1 4 102.5 6.58 TRUE "scorff" "fr" "M"
"14431" 2009 153 TRUE 3 1 70.9 2.93 FALSE "scorff" "fr" "M"
"14440" 2003 107 FALSE 2 2 84.9 4.51 FALSE "scorff" "fr" "M"
"14441" 2010 85 TRUE 1 2 91.4 5.59 TRUE "scorff" "fr" "F"
"14442" 2006 169 FALSE 1 1 63.9 1.59 FALSE "scorff" "fr" "M"
"14450" 2010 115 FALSE 1 2 79.9 3.52 TRUE "scorff" "fr" "M"
"14452" 2013 156 FALSE 1 1 66.1 2.03 TRUE "scorff" "fr" "M"
"14461" 2000 104 TRUE 2 2 74.1 3.4 FALSE "scorff" "fr" "M"
"14468" 2011 160 TRUE 1 1 NA 1.88 FALSE "scorff" "fr" "F"
"14489" 2006 134 TRUE 2 1 69 2.74 FALSE "scorff" "fr" "F"
"14490" 2004 166 FALSE 1 1 56.7 1.13 FALSE "scorff" "fr" "M"
"14501" 2008 95 TRUE 2 2 75.6 3.2 TRUE "scorff" "fr" "F"
"14506" 2013 119 FALSE 2 2 77.3 3.4 TRUE "scorff" "fr" "F"
"14510" 2006 72 TRUE 1 2 74.3 3.63 FALSE "scorff" "fr" "F"
"14512" 2005 163 FALSE 1 1 61.6 1.33 FALSE "scorff" "fr" "M"
"14525" 2013 124 FALSE 1 2 73.8 2.5 FALSE "scorff" "fr" "M"
"14537" 2010 164 FALSE 1 1 58.9 1.21 FALSE "scorff" "fr" "M"
"14538" 2005 153 FALSE 1 1 72.7 2.84 FALSE "scorff" "fr" "F"
"14545" 2016 178 FALSE 1 1 62.8 1.55 FALSE "scorff" "fr" "M"
"14547" 2000 145 FALSE 1 1 59 1.33 FALSE "scorff" "fr" "F"
"14552" 2013 130 TRUE 2 1 58.9 1.8 FALSE "scorff" "fr" "F"
"14556" 2002 101 FALSE 2 4 87 4.74 FALSE "scorff" "fr" "F"
"14558" 2015 99 FALSE 1 2 76.3 3.18 FALSE "scorff" "fr" "F"
"14559" 2012 160 FALSE 1 1 62.4 1.9 FALSE "scorff" "fr" "F"
"14562" 2004 84 TRUE 2 3 81.2 4.71 FALSE "scorff" "fr" "F"
"14565" 2002 147 FALSE 1 1 72.6 2.81 FALSE "scorff" "fr" "M"
"14567" 2007 87 TRUE 1 3 94.1 6.99 FALSE "scorff" "fr" "F"
"14568" 2012 97 TRUE 2 2 83.8 4.89 FALSE "scorff" "fr" "F"
"14572" 2007 114 FALSE 1 2 71 2.58 FALSE "scorff" "fr" "F"
"14575" 2002 102 FALSE 2 2 80.8 3.64 FALSE "scorff" "fr" "F"
"14576" 2004 110 TRUE 2 2 78.2 3.5 FALSE "scorff" "fr" "F"
"14581" 2005 131 FALSE 1 2 80.3 3.22 FALSE "scorff" "fr" "F"
"14586" 2002 101 TRUE 3 2 80.2 3.72 FALSE "scorff" "fr" "F"
"14595" 2006 115 FALSE 2 2 77.3 3.38 FALSE "scorff" "fr" "M"
"14601" 2001 70 TRUE 1 2 75.4 3.87 FALSE "scorff" "fr" "F"
"14607" 2000 109 FALSE 1 2 85.3 4.5 TRUE "scorff" "fr" "M"
"14613" 2006 108 FALSE 1 3 89.3 4.77 FALSE "scorff" "fr" "F"
"14617" 2002 150 FALSE 1 1 80.8 3.8 FALSE "scorff" "fr" "M"
"14620" 2003 95 FALSE 1 2 78.8 3.28 FALSE "scorff" "fr" "F"
"14624" 2014 118 FALSE 1 2 85.5 5.08 FALSE "scorff" "fr" "F"
"14626" 2001 99 TRUE 2 2 89.1 5.85 FALSE "scorff" "fr" "F"
"14632" 2016 161 TRUE 2 1 63.1 2.09 FALSE "scorff" "fr" "M"
"14635" 2012 114 FALSE 1 2 80.1 3.04 FALSE "scorff" "fr" "F"
"14646" 2012 121 FALSE 2 3 96.9 6.69 FALSE "scorff" "fr" "M"
"14647" 2007 129 FALSE 2 3 91.9 3.96 FALSE "scorff" "fr" "M"
"14648" 2007 107 FALSE 1 2 78.8 3.52 FALSE "scorff" "fr" "F"
"14651" 2000 104 FALSE 1 4 91.9 4.25 FALSE "scorff" "fr" "M"
"14656" 2003 154 TRUE 2 1 69.9 2.89 FALSE "scorff" "fr" "M"
"14660" 2013 89 TRUE 1 2 70.6 2.94 FALSE "scorff" "fr" "M"
"14669" 2001 99 FALSE 2 2 78.4 2.85 FALSE "scorff" "fr" "F"
"14678" 2012 115 FALSE 1 3 89.8 4.76 FALSE "scorff" "fr" "F"
"14681" 2000 101 FALSE 2 2 81.8 3.88 TRUE "scorff" "fr" "F"
"14687" 2015 123 FALSE 2 2 73.2 2.57 FALSE "scorff" "fr" "F"
"14698" 2008 86 TRUE 1 2 83.5 4.61 FALSE "scorff" "fr" "F"
"14700" 2016 116 TRUE 1 2 78.1 4.95 FALSE "scorff" "fr" "F"
"14701" 2000 163 FALSE 1 1 70.1 2.36 FALSE "scorff" "fr" "M"
"14702" 2003 85 FALSE 1 3 87.7 4.76 FALSE "scorff" "fr" "F"
"14712" 2004 151 TRUE 2 1 62.1 2.22 FALSE "scorff" "fr" "M"
"14713" 2002 164 FALSE 1 1 69.8 2.45 FALSE "scorff" "fr" "F"
"14718" 2014 152 TRUE 2 1 67.3 3.27 FALSE "scorff" "fr" "M"
"14725" 2010 105 TRUE 2 2 68.7 2.22 FALSE "scorff" "fr" "F"
"14740" 2005 136 TRUE 3 1 61.4 1.38 FALSE "scorff" "fr" "F"
"14743" 2010 175 FALSE 1 1 71.5 2.26 TRUE "scorff" "fr" "M"
"14745" 2008 154 FALSE 1 1 66.2 1.9 FALSE "scorff" "fr" "F"
"14750" 2005 137 TRUE 2 1 59.2 1.78 FALSE "scorff" "fr" "M"
"14755" 2004 99 TRUE 2 2 74.5 3.32 TRUE "scorff" "fr" "F"
"14759" 2001 153 TRUE 1 1 61.8 2.21 FALSE "scorff" "fr" "M"
"14760" 2015 117 FALSE 1 3 92.2 4.49 FALSE "scorff" "fr" "M"
"14763" 2000 110 FALSE 1 2 78.5 3.55 FALSE "scorff" "fr" "F"
"14772" 2000 172 FALSE 1 1 70.1 2.58 FALSE "scorff" "fr" "M"
"14774" 2006 147 FALSE 1 1 65.9 1.89 FALSE "scorff" "fr" "M"
"14777" 2005 145 TRUE 2 1 65.9 2.27 FALSE "scorff" "fr" "M"
"14783" 2000 100 TRUE 2 2 69.4 3.33 FALSE "scorff" "fr" "F"
"14784" 2007 96 TRUE 2 3 89.3 5.48 FALSE "scorff" "fr" "F"
"14787" 2014 134 FALSE 1 2 91.6 5 FALSE "scorff" "fr" "F"
"14789" 2008 97 TRUE 3 3 87.6 5.05 FALSE "scorff" "fr" "F"
"14794" 2006 153 FALSE 2 1 73 2.68 FALSE "scorff" "fr" "M"
"14798" 2017 130 FALSE 1 2 79.9 3.57 FALSE "scorff" "fr" "F"
"14799" 2002 102 FALSE 2 2 78.9 3.49 FALSE "scorff" "fr" "F"
"14804" 2006 141 TRUE 2 1 65.7 2.04 FALSE "scorff" "fr" "M"
"14805" 2003 148 FALSE 1 1 64.4 1.87 FALSE "scorff" "fr" "F"
"14806" 2001 100 TRUE 1 3 75.3 4 FALSE "scorff" "fr" "F"
"14808" 2011 128 FALSE 1 2 69.6 2.42 FALSE "scorff" "fr" "M"
"14816" 2012 154 TRUE 1 1 60 1.89 FALSE "scorff" "fr" "F"
"14829" 2004 144 TRUE 2 1 65 2.12 FALSE "scorff" "fr" "F"
"14830" 2000 148 FALSE 1 1 61.3 1.91 FALSE "scorff" "fr" "M"
"14831" 2013 143 TRUE 2 1 61.6 2.23 FALSE "scorff" "fr" "F"
"14838" 2005 79 TRUE 1 2 83 5.28 FALSE "scorff" "fr" "F"
"14839" 2002 140 TRUE 2 1 60.9 1.82 FALSE "scorff" "fr" "F"
"14850" 2008 158 FALSE 1 1 63.9 1.83 FALSE "scorff" "fr" "M"
"14852" 2008 167 FALSE 1 1 66.8 2.14 FALSE "scorff" "fr" "F"
"14861" 2002 149 FALSE 2 1 67.5 2.22 FALSE "scorff" "fr" "F"
"14869" 2009 123 FALSE 1 2 81.8 3.88 FALSE "scorff" "fr" "M"
"14872" 2016 169 FALSE 2 1 62.9 1.7 FALSE "scorff" "fr" "F"
"14874" NA 176 FALSE 1 1 68.3 2.14 FALSE "scorff" "fr" "F"
"14875" 2011 109 TRUE 1 2 69.7 2.34 FALSE "scorff" "fr" "F"
"14880" 2009 152 TRUE 2 1 62.8 2.05 FALSE "scorff" "fr" "M"
"14884" 2001 91 TRUE 1 2 68.7 2.51 FALSE "scorff" "fr" "M"
"14886" 2012 162 FALSE 1 1 63.4 1.62 FALSE "scorff" "fr" "M"
"14887" 2009 168 FALSE 1 1 57.7 1.21 FALSE "scorff" "fr" "F"
"14893" 2012 113 FALSE 2 3 80.6 3.34 FALSE "scorff" "fr" "M"
"14898" 2001 160 FALSE 1 1 63.7 1.63 FALSE "scorff" "fr" "F"
"14901" 2002 143 FALSE 2 1 65.7 1.86 FALSE "scorff" "fr" "F"
"14903" 2006 131 FALSE 1 2 71.6 2.87 FALSE "scorff" "fr" "F"
"14904" 2015 177 FALSE 1 1 63.5 1.93 FALSE "scorff" "fr" "M"
"14905" 2005 112 FALSE 1 2 82.1 3.83 FALSE "scorff" "fr" "M"
"14910" 2005 112 FALSE 2 2 76.3 2.72 FALSE "scorff" "fr" "F"
"14911" 2015 124 FALSE 1 3 79.5 3.11 TRUE "scorff" "fr" "F"
"14928" 2002 155 FALSE 1 1 62.1 1.47 FALSE "scorff" "fr" "M"
"14931" 2008 120 FALSE 1 2 72.2 2.62 FALSE "scorff" "fr" "F"
"14932" 2012 161 TRUE 1 1 60.8 1.78 FALSE "scorff" "fr" "M"
"14935" 2004 138 TRUE 1 1 69.7 2.73 FALSE "scorff" "fr" "M"
"14943" 2008 104 TRUE 2 3 87.7 5.14 TRUE "scorff" "fr" "F"
"14953" 2017 178 FALSE 1 1 66.5 1.74 FALSE "scorff" "fr" "F"
"14957" 2004 173 FALSE 1 1 73.2 2.1 TRUE "scorff" "fr" "M"
"14963" 2007 93 TRUE 1 2 85.4 4.3 FALSE "scorff" "fr" "F"
"14972" 2000 107 FALSE 1 2 74.5 2.56 FALSE "scorff" "fr" "F"
"14982" 2000 101 FALSE 1 2 79.1 2.92 FALSE "scorff" "fr" "F"
"14984" 2010 163 FALSE 1 1 63.1 1.69 FALSE "scorff" "fr" "M"
"14986" 2003 152 FALSE 1 1 73 2.3 FALSE "scorff" "fr" "F"
